,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
12,1599788846601760771,1599787780451618816,1670254358000.0,2022-12-05 21:02:38,+0530,,@FocusedPoor I think so,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,21,https://twitter.com/gabrielhaines/status/1599788846601760771,[],[],0,,False,6,1,0,,None,,,,,,,"[{'screen_name': 'FocusedPoor', 'name': 'poor', 'id': '1550218009297522690'}]",,,,
13,1599788775546028033,1599785231233318912,1670254341000.0,2022-12-05 21:02:21,+0530,,@FocusedPoor @fintechfrank 😂,und,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,21,https://twitter.com/gabrielhaines/status/1599788775546028033,[],[],0,,False,4,0,0,,None,,,,,,,"[{'screen_name': 'FocusedPoor', 'name': 'poor', 'id': '1550218009297522690'}, {'screen_name': 'fintechfrank', 'name': 'Frank Chaparro', 'id': '2933805082'}]",,,,
14,1599786031284248576,1599785231233318912,1670253687000.0,2022-12-05 20:51:27,+0530,,@D0T_ETH @fintechfrank I think so lol,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,20,https://twitter.com/gabrielhaines/status/1599786031284248576,[],[],0,,False,8,1,0,,None,,,,,,,"[{'screen_name': 'D0T_ETH', 'name': 'enchain.eth 🦇🔊🔜', 'id': '1490341729718919168'}, {'screen_name': 'fintechfrank', 'name': 'Frank Chaparro', 'id': '2933805082'}]",,,,
15,1599785231233318912,1599785231233318912,1670253496000.0,2022-12-05 20:48:16,+0530,,CTs #1 irl paparazzi   Thanks for the shout out @fintechfrank  https://t.co/B9qOOqyDdJ,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,20,https://twitter.com/gabrielhaines/status/1599785231233318912,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599782172046639106/pu/img/FSmggfU0pxkIVlnn.jpg,False,110,13,2,,None,,,,,,,[],,,,
16,1599781773030076416,1599781217959747584,1670252671000.0,2022-12-05 20:34:31,+0530,,@remember324ezpz @fintechfrank 🤣🤣,und,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,20,https://twitter.com/gabrielhaines/status/1599781773030076416,[],[],0,,False,2,0,0,,None,,,,,,,"[{'screen_name': 'remember324ezpz', 'name': 'gulmorg 🦇 🔊 (💙,🧡)', 'id': '1281611460867772418'}, {'screen_name': 'fintechfrank', 'name': 'Frank Chaparro', 'id': '2933805082'}]",,,,
17,1599779937921118208,1599752550902681604,1670252234000.0,2022-12-05 20:27:14,+0530,,@fintechfrank @Rich_GSR  https://t.co/tVD1dALPCo,qme,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,20,https://twitter.com/gabrielhaines/status/1599779937921118208,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599779849362722818/pu/img/9rd5gR8vgoj099Od.jpg,False,1,1,0,,None,,,,,,,"[{'screen_name': 'fintechfrank', 'name': 'Frank Chaparro', 'id': '2933805082'}]",,,,
18,1599778808952852481,1599752550902681604,1670251965000.0,2022-12-05 20:22:45,+0530,,@Rich_GSR Nice! What time?,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,20,https://twitter.com/gabrielhaines/status/1599778808952852481,[],[],0,,False,1,2,0,,None,,,,,,,"[{'screen_name': 'Rich_GSR', 'name': 'Rich Rosenblum', 'id': '1052996972116873217'}]",,,,
19,1599726019178471424,1599594236139438080,1670239379000.0,2022-12-05 16:52:59,+0530,,@poordart @DegenSpartan Already working my way in   https://t.co/mMlZZzYJUI,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,16,https://twitter.com/gabrielhaines/status/1599726019178471424,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599557228536676353/pu/img/E2RLtuV__0-Y9cK6.jpg,False,11,2,0,,None,,,,,,,"[{'screen_name': 'poordart', 'name': 'poordart', 'id': '1289834351803265025'}, {'screen_name': 'DegenSpartan', 'name': '찌 G 跻 じ 𝙎𝙚𝙣𝙥𝙖𝙞 of the 𝙃𝙚𝙣𝙩𝙖𝙞', 'id': '1978953986'}]",,,,
20,1599569922656329728,1599566909107687424,1670202162000.0,2022-12-05 06:32:42,+0530,,@Bitboy_Crypto Smart  https://t.co/UtTDbE6slF,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,06,https://twitter.com/gabrielhaines/status/1599569922656329728,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599569841727442944/pu/img/OI2e2B-YfjQZxswq.jpg,False,15,4,0,,None,,,,,,,"[{'screen_name': 'Bitboy_Crypto', 'name': 'Ben Armstrong', 'id': '954005112174862336'}]",,,,
21,1599569598885810176,1599569598885810176,1670202085000.0,2022-12-05 06:31:25,+0530,,Sbf  rn:  https://t.co/ok4fjx7cvA,tl,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,06,https://twitter.com/gabrielhaines/status/1599569598885810176,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599569468711133184/pu/img/HudmT-Q_vo4gfkDV.jpg,False,66,4,3,https://twitter.com/sbf_ftx/status/1599511560384225281,None,,,,,,,[],,,,
22,1599567687637557249,1599557395910299648,1670201629000.0,2022-12-05 06:23:49,+0530,,@MemerAus 👀👀,und,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,06,https://twitter.com/gabrielhaines/status/1599567687637557249,[],[],0,,False,4,0,0,,None,,,,,,,"[{'screen_name': 'MemerAus', 'name': 'MEMER', 'id': '1400295585782013952'}]",,,,
23,1599559575245828097,1599542014387027969,1670199695000.0,2022-12-05 05:51:35,+0530,,@MoneyinBTC @GRDecter On the case  https://t.co/mMlZZzHGSI,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,05,https://twitter.com/gabrielhaines/status/1599559575245828097,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599557228536676353/pu/img/E2RLtuV__0-Y9cK6.jpg,False,16,1,1,,None,,,,,,,"[{'screen_name': 'MoneyinBTC', 'name': 'The Bitcoin Investor', 'id': '1211793952770125824'}, {'screen_name': 'GRDecter', 'name': 'Genevieve Roch-Decter, CFA', 'id': '1281457267582177280'}]",,,,
24,1599557395910299648,1599557395910299648,1670199176000.0,2022-12-05 05:42:56,+0530,,First attempt to lure Caroline  https://t.co/mMlZZzYJUI,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,05,https://twitter.com/gabrielhaines/status/1599557395910299648,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599557228536676353/pu/img/E2RLtuV__0-Y9cK6.jpg,False,280,20,11,,None,,,,,,,[],,,,
25,1599555479696310272,1599552859145900033,1670198719000.0,2022-12-05 05:35:19,+0530,,@functi0nZer0 Ready to dual when u arrive,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,05,https://twitter.com/gabrielhaines/status/1599555479696310272,[],[],0,,False,8,2,0,,None,,,,,,,"[{'screen_name': 'functi0nZer0', 'name': 'laurence', 'id': '22758405'}]",,,,
26,1599550841760858112,1599451953880186880,1670197613000.0,2022-12-05 05:16:53,+0530,,@LightningK0ala Ty,und,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,05,https://twitter.com/gabrielhaines/status/1599550841760858112,[],[],0,,False,1,1,0,,None,,,,,,,"[{'screen_name': 'LightningK0ala', 'name': 'Lightning Koala ⚡🍜🇵🇹⚽', 'id': '1048225135'}]",,,,
27,1599539484923609088,1599538934337662977,1670194905000.0,2022-12-05 04:31:45,+0530,,@DoctorDeFi Hmmm,und,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,04,https://twitter.com/gabrielhaines/status/1599539484923609088,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'DoctorDeFi', 'name': '🥇.btc | gold.btc', 'id': '1208349721670115328'}]",,,,
28,1599513700079087616,1599474348896972802,1670188758000.0,2022-12-05 02:49:18,+0530,,@Playinginthewi1 @SBF_FTX I mean,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,02,https://twitter.com/gabrielhaines/status/1599513700079087616,[],[],0,,False,27,2,0,,None,,,,,,,"[{'screen_name': 'Playinginthewi1', 'name': 'Playinginthewind getinwhereufitin AMICUS CURIAE', 'id': '1399610070002900992'}, {'screen_name': 'SBF_FTX', 'name': 'SBF', 'id': '1110877798820777986'}]",,,,
29,1599513559125237760,1599451953880186880,1670188724000.0,2022-12-05 02:48:44,+0530,,@JoeyMooose Indeed ty mika,et,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,02,https://twitter.com/gabrielhaines/status/1599513559125237760,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'JoeyMooose', 'name': 'Moose', 'id': '1428187867025657870'}]",,,,
30,1599509790635753475,1599451953880186880,1670187826000.0,2022-12-05 02:33:46,+0530,,@JoeyMooose No u,und,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,02,https://twitter.com/gabrielhaines/status/1599509790635753475,[],[],0,,False,5,1,0,,None,,,,,,,"[{'screen_name': 'JoeyMooose', 'name': 'Moose', 'id': '1428187867025657870'}]",,,,
31,1599509644799799296,1599507276758282240,1670187791000.0,2022-12-05 02:33:11,+0530,,@amiris_brown Thanks @JackRhysider,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,02,https://twitter.com/gabrielhaines/status/1599509644799799296,[],[],0,,False,5,1,0,,None,,,,,,,"[{'screen_name': 'amiris_brown', 'name': 'Amiris Brrrrrrrrrrrrrrrrown 🍿', 'id': '1564621128701722625'}]",,,,
32,1599503036153331712,1599475979822731264,1670186215000.0,2022-12-05 02:06:55,+0530,,@DumbDAO Ok ser here is ur 🥛,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,02,https://twitter.com/gabrielhaines/status/1599503036153331712,[],[],0,,False,1,1,0,,None,,,,,,,"[{'screen_name': 'DumbDAO', 'name': 'Dumb DAO 🧠', 'id': '1405142458053369856'}]",,,,
33,1599498258304233472,1599466158893432832,1670185076000.0,2022-12-05 01:47:56,+0530,,@jgreco @AutismCapital Don’t worry ser,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,01,https://twitter.com/gabrielhaines/status/1599498258304233472,[],[],0,,False,14,0,0,,None,,,,,,,"[{'screen_name': 'jgreco', 'name': 'Jim Greco', 'id': '7322412'}, {'screen_name': 'AutismCapital', 'name': 'Autism Capital 🧩', 'id': '1297651178256257024'}]",,,,
34,1599484417524711424,1599466158893432832,1670181776000.0,2022-12-05 00:52:56,+0530,,@Rick92347773 @AutismCapital Already here,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,00,https://twitter.com/gabrielhaines/status/1599484417524711424,[],[],0,,False,34,3,0,,None,,,,,,,"[{'screen_name': 'Rick92347773', 'name': 'Rick', 'id': '1433462861557219331'}, {'screen_name': 'AutismCapital', 'name': 'Autism Capital 🧩', 'id': '1297651178256257024'}]",,,,
35,1599474766628298752,1599466158893432832,1670179475000.0,2022-12-05 00:14:35,+0530,,@wilbarnes @AutismCapital 🔎🔎🔎🔎,und,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,00,https://twitter.com/gabrielhaines/status/1599474766628298752,[],[],0,,False,82,5,1,,None,,,,,,,"[{'screen_name': 'wilbarnes', 'name': 'Wil Barnes', 'id': '5731752'}, {'screen_name': 'AutismCapital', 'name': 'Autism Capital 🧩', 'id': '1297651178256257024'}]",,,,
36,1599474668863246336,1599451953880186880,1670179452000.0,2022-12-05 00:14:12,+0530,,@reneil1337 Appreciate u ser,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,00,https://twitter.com/gabrielhaines/status/1599474668863246336,[],[],0,,False,2,0,0,,None,,,,,,,"[{'screen_name': 'reneil1337', 'name': 'reneil.eth 🕳🐇', 'id': '701135490196574210'}]",,,,
37,1599474454945402881,1599466158893432832,1670179401000.0,2022-12-05 00:13:21,+0530,,@AutismCapital THE INVESTIGATION CONTINUES,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,00,https://twitter.com/gabrielhaines/status/1599474454945402881,[],[],0,,False,198,5,2,,None,,,,,,,"[{'screen_name': 'AutismCapital', 'name': 'Autism Capital 🧩', 'id': '1297651178256257024'}]",,,,
38,1599474361353703424,1599473489974820864,1670179379000.0,2022-12-05 00:12:59,+0530,,@attarian13 Holy shit,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,1,00,https://twitter.com/gabrielhaines/status/1599474361353703424,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'attarian13', 'name': 'Attarian 🇫🇷🇦🇲🇨🇳', 'id': '573921361'}]",,,,
39,1599453892009656320,1599453709259669504,1670174498000.0,2022-12-04 22:51:38,+0530,,@lookfirst Oh no don’t tell nas daily,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,22,https://twitter.com/gabrielhaines/status/1599453892009656320,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'lookfirst', 'name': '👁😷👁', 'id': '19350417'}]",,,,
40,1599452964241842176,1599451870074114048,1670174277000.0,2022-12-04 22:47:57,+0530,,@0xSTVG @juiceboxETH @SBF_FTX @0xmatthewb @0xbrileigh Sure,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,22,https://twitter.com/gabrielhaines/status/1599452964241842176,[],[],0,,False,2,0,0,,None,,,,,,,"[{'screen_name': '0xSTVG', 'name': '0xSTVG.eth 🦇 🔊', 'id': '1348737759351959552'}, {'screen_name': 'juiceboxETH', 'name': 'JuicΞbox Protocol', 'id': '1336179609688285186'}, {'screen_name': 'SBF_FTX', 'name': 'SBF', 'id': '1110877798820777986'}, {'screen_name': '0xmatthewb', 'name': 'matthewbrooks.eth (💙,🧡)', 'id': '102197855'}, {'screen_name': '0xbrileigh', 'name': 'brileigh.eth', 'id': '1906312728'}]",,,,
41,1599452359989481473,1599451891875737601,1670174133000.0,2022-12-04 22:45:33,+0530,,@925exit_ Seems appropriate,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,22,https://twitter.com/gabrielhaines/status/1599452359989481473,[],[],0,,False,6,1,0,,None,,,,,,,"[{'screen_name': '925exit_', 'name': '925', 'id': '1515101762901921797'}]",,,,
42,1599452210714513408,1599451870074114048,1670174098000.0,2022-12-04 22:44:58,+0530,,@0xSTVG @juiceboxETH @SBF_FTX And what a trip it was,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,22,https://twitter.com/gabrielhaines/status/1599452210714513408,[],[],0,,False,1,1,1,,None,,,,,,,"[{'screen_name': '0xSTVG', 'name': '0xSTVG.eth 🦇 🔊', 'id': '1348737759351959552'}, {'screen_name': 'juiceboxETH', 'name': 'JuicΞbox Protocol', 'id': '1336179609688285186'}, {'screen_name': 'SBF_FTX', 'name': 'SBF', 'id': '1110877798820777986'}]",,,,
43,1599451953880186880,1599451953880186880,1670174036000.0,2022-12-04 22:43:56,+0530,,The Bahamas Excursion in review  https://t.co/oU8D0v5uua,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,22,https://twitter.com/gabrielhaines/status/1599451953880186880,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1599449221958176776/pu/img/3u3JJKjaLcOlTv7U.jpg,False,223,26,17,,None,,,,,,,[],,,,
44,1599423931139600385,1599113590916759558,1670167355000.0,2022-12-04 20:52:35,+0530,,@Chester07752238 @SBF_FTX Almost yes,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,20,https://twitter.com/gabrielhaines/status/1599423931139600385,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'Chester07752238', 'name': 'Chester Copperpot', 'id': '1021093211866005507'}, {'screen_name': 'SBF_FTX', 'name': 'SBF', 'id': '1110877798820777986'}]",,,,
45,1599423017423368192,1599148515653214210,1670167137000.0,2022-12-04 20:48:57,+0530,,@Shorror_ @bobbyxrp1 @MiningHabit @Bitboy_Crypto 🤣,und,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,20,https://twitter.com/gabrielhaines/status/1599423017423368192,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'Shorror_', 'name': 'Shorror', 'id': '1228863321090060288'}, {'screen_name': 'bobbyxrp1', 'name': 'bobbyxrp', 'id': '1549852977917313025'}, {'screen_name': 'MiningHabit', 'name': 'ambivalence.eth', 'id': '52553298'}, {'screen_name': 'Bitboy_Crypto', 'name': 'Ben Armstrong', 'id': '954005112174862336'}]",,,,
46,1599422358624014338,1599388880498995200,1670166980000.0,2022-12-04 20:46:20,+0530,,@undacappn @notsofast 😊😊,und,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,20,https://twitter.com/gabrielhaines/status/1599422358624014338,[],[],0,,False,1,1,0,,None,,,,,,,"[{'screen_name': 'undacappn', 'name': 'Oversized Moose With Socks (xlmoose.eth)', 'id': '29751400'}, {'screen_name': 'notsofast', 'name': 'notsofast', 'id': '2631709828'}]",,,,
47,1599422242420535296,1599420238474317825,1670166953000.0,2022-12-04 20:45:53,+0530,,@Cryptoiscrack It was ok,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,20,https://twitter.com/gabrielhaines/status/1599422242420535296,[],[],0,,False,1,2,0,,None,,,,,,,"[{'screen_name': 'Cryptoiscrack', 'name': 'frenchcore.eτh(🇫🇷,🔊)', 'id': '1404904421499232262'}]",,,,
48,1599421037913202688,1599111097436733440,1670166665000.0,2022-12-04 20:41:05,+0530,,@ercwl @Bitboy_Crypto @zachxbt How could u reveal the secret so casually?!?,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,20,https://twitter.com/gabrielhaines/status/1599421037913202688,[],[],0,,False,19,0,0,,None,,,,,,,"[{'screen_name': 'ercwl', 'name': 'Eric Wall', 'id': '467535591'}, {'screen_name': 'Bitboy_Crypto', 'name': 'Ben Armstrong', 'id': '954005112174862336'}, {'screen_name': 'zachxbt', 'name': 'ZachXBT', 'id': '3012852462'}]",,,,
49,1599420498001027073,1599420238474317825,1670166537000.0,2022-12-04 20:38:57,+0530,,@Cryptoiscrack Neither my man,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,20,https://twitter.com/gabrielhaines/status/1599420498001027073,[],[],0,,False,43,11,0,,None,,,,,,,"[{'screen_name': 'Cryptoiscrack', 'name': 'frenchcore.eτh(🇫🇷,🔊)', 'id': '1404904421499232262'}]",,,,
50,1599419906604531712,1599403645522436098,1670166396000.0,2022-12-04 20:36:36,+0530,,@pleyuh @SBF_FTX Bail is more than 10k,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,20,https://twitter.com/gabrielhaines/status/1599419906604531712,[],[],0,,False,18,3,0,,None,,,,,,,"[{'screen_name': 'pleyuh', 'name': 'limzero.eth 🪐 882.eth', 'id': '796482484355657728'}, {'screen_name': 'SBF_FTX', 'name': 'SBF', 'id': '1110877798820777986'}]",,,,
51,1599419153735389185,1599070450159521792,1670166216000.0,2022-12-04 20:33:36,+0530,,@TheMoonMidas @lex_node @UpOnlyTV I would but it would be an unfair dual,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,20,https://twitter.com/gabrielhaines/status/1599419153735389185,[],[],0,,False,2,1,0,,None,,,,,,,"[{'screen_name': 'TheMoonMidas', 'name': 'Midas', 'id': '535662615'}, {'screen_name': 'lex_node', 'name': '_gabrielShapir0', 'id': '954015928924057601'}, {'screen_name': 'UpOnlyTV', 'name': 'UpOnly', 'id': '1361332925615202307'}]",,,,
52,1599419062744158208,1599415013348823040,1670166194000.0,2022-12-04 20:33:14,+0530,,@Cryptowally2 Ya I would have gone to jail,en,[],[],3159122144,3159122144,gabrielhaines,Gabriel Haines | machetes.eth,7,20,https://twitter.com/gabrielhaines/status/1599419062744158208,[],[],0,,False,1,1,0,,None,,,,,,,"[{'screen_name': 'Cryptowally2', 'name': 'Malte von Medem 🐬', 'id': '1162286361933537281'}]",,,,
